Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model3_3_01p_002h_05m_039.csv,0,99,0,0.0,0.0,1.0,0.0,1.1491196417808534
genotype_model3_3_01p_002h_05m_038.csv,0,99,0,0.0,0.0,1.0,0.0,1.215871636867523
genotype_model3_3_01p_002h_05m_071.csv,0,99,0,0.0,0.0,1.0,0.0,1.1723842811584473
genotype_model3_3_01p_002h_05m_003.csv,0,99,0,0.0,0.0,1.0,0.0,1.1625722575187682
genotype_model3_3_01p_002h_05m_059.csv,0,99,0,0.0,0.0,1.0,0.0,1.14612441778183
genotype_model3_3_01p_002h_05m_075.csv,0,99,0,0.0,0.0,1.0,0.0,1.1711503314971923
genotype_model3_3_01p_002h_05m_046.csv,0,99,0,0.0,0.0,1.0,0.0,1.1761175322532653
genotype_model3_3_01p_002h_05m_043.csv,0,99,0,0.0,0.0,1.0,0.0,1.1510836458206177
genotype_model3_3_01p_002h_05m_072.csv,0,99,0,0.0,0.0,1.0,0.0,1.1429337334632874
genotype_model3_3_01p_002h_05m_079.csv,0,99,0,0.0,0.0,1.0,0.0,1.1573556876182556
genotype_model3_3_01p_002h_05m_023.csv,0,99,0,0.0,0.0,1.0,0.0,1.1773952436447144
genotype_model3_3_01p_002h_05m_040.csv,0,99,0,0.0,0.0,1.0,0.0,1.1784658074378966
genotype_model3_3_01p_002h_05m_012.csv,0,99,0,0.0,0.0,1.0,0.0,1.176262423992157
genotype_model3_3_01p_002h_05m_045.csv,0,99,0,0.0,0.0,1.0,0.0,1.1709621858596801
genotype_model3_3_01p_002h_05m_042.csv,0,99,0,0.0,0.0,1.0,0.0,1.1782817506790162
genotype_model3_3_01p_002h_05m_088.csv,0,99,0,0.0,0.0,1.0,0.0,1.1650244903564453
genotype_model3_3_01p_002h_05m_041.csv,0,99,0,0.0,0.0,1.0,0.0,1.1607314252853393
genotype_model3_3_01p_002h_05m_051.csv,0,99,0,0.0,0.0,1.0,0.0,1.165187041759491
genotype_model3_3_01p_002h_05m_018.csv,0,99,0,0.0,0.0,1.0,0.0,1.146127691268921
genotype_model3_3_01p_002h_05m_070.csv,0,99,0,0.0,0.0,1.0,0.0,1.181634714603424
genotype_model3_3_01p_002h_05m_009.csv,0,99,0,0.0,0.0,1.0,0.0,1.1373054718971252
genotype_model3_3_01p_002h_05m_037.csv,0,99,0,0.0,0.0,1.0,0.0,1.1450956845283509
genotype_model3_3_01p_002h_05m_094.csv,0,99,0,0.0,0.0,1.0,0.0,1.1563679766654968
genotype_model3_3_01p_002h_05m_050.csv,0,99,0,0.0,0.0,1.0,0.0,1.1645434832572936
genotype_model3_3_01p_002h_05m_024.csv,0,99,0,0.0,0.0,1.0,0.0,1.15174298286438
genotype_model3_3_01p_002h_05m_084.csv,0,99,0,0.0,0.0,1.0,0.0,1.1557738041877748
genotype_model3_3_01p_002h_05m_060.csv,0,99,0,0.0,0.0,1.0,0.0,1.1751600646972655
### Total evaluation time : 11760.566413640976
