Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model3_1_01p_002h_01m_083.csv,0,99,0,0.0,0.0,1.0,0.0,1.1977280712127685
genotype_model3_1_01p_002h_01m_059.csv,0,99,0,0.0,0.0,1.0,0.0,1.178908290863037
genotype_model3_1_01p_002h_01m_002.csv,0,99,0,0.0,0.0,1.0,0.0,1.1644323587417602
genotype_model3_1_01p_002h_01m_035.csv,0,99,0,0.0,0.0,1.0,0.0,1.1942484498023986
genotype_model3_1_01p_002h_01m_058.csv,0,99,0,0.0,0.0,1.0,0.0,1.173441023826599
genotype_model3_1_01p_002h_01m_062.csv,0,99,0,0.0,0.0,1.0,0.0,1.4122439646720886
genotype_model3_1_01p_002h_01m_014.csv,0,99,0,0.0,0.0,1.0,0.0,1.1811736583709718
genotype_model3_1_01p_002h_01m_079.csv,0,99,0,0.0,0.0,1.0,0.0,1.294806468486786
genotype_model3_1_01p_002h_01m_007.csv,0,99,0,0.0,0.0,1.0,0.0,1.54870361328125
genotype_model3_1_01p_002h_01m_057.csv,0,99,0,0.0,0.0,1.0,0.0,1.1673762202262878
genotype_model3_1_01p_002h_01m_092.csv,0,99,0,0.0,0.0,1.0,0.0,1.1660742831230164
genotype_model3_1_01p_002h_01m_063.csv,0,99,0,0.0,0.0,1.0,0.0,1.151703598499298
genotype_model3_1_01p_002h_01m_006.csv,0,99,0,0.0,0.0,1.0,0.0,1.17039888381958
### Total evaluation time : 11920.70515370369
