Filename,average_time_per_run
genotype_model1_2_01p_0005h_02m_002.csv,5.848989903926849
genotype_model1_2_01p_0005h_02m_052.csv,5.952017707824707
genotype_model1_2_01p_0005h_02m_072.csv,5.893985879421234
genotype_model1_2_01p_0005h_02m_099.csv,5.9750011134147645
genotype_model1_2_01p_0005h_02m_092.csv,5.802013053894043
genotype_model1_2_01p_0005h_02m_098.csv,5.780991857051849
genotype_model1_2_01p_0005h_02m_041.csv,5.925199286937714
genotype_model1_2_01p_0005h_02m_028.csv,6.132771751880646
genotype_model1_2_01p_0005h_02m_049.csv,6.066008605957031
genotype_model1_2_01p_0005h_02m_014.csv,5.925035078525543
genotype_model1_2_01p_0005h_02m_038.csv,5.985956621170044
genotype_model1_2_01p_0005h_02m_080.csv,5.997996799945831
genotype_model1_2_01p_0005h_02m_081.csv,5.722009210586548
genotype_model1_2_01p_0005h_02m_029.csv,5.851007633209228
genotype_model1_2_01p_0005h_02m_017.csv,5.627096536159516
genotype_model1_2_01p_0005h_02m_040.csv,6.093897898197174
genotype_model1_2_01p_0005h_02m_048.csv,5.85501482963562
genotype_model1_2_01p_0005h_02m_056.csv,5.788354835510254
genotype_model1_2_01p_0005h_02m_100.csv,5.816594769954682
genotype_model1_2_01p_0005h_02m_096.csv,6.147136693000793
genotype_model1_2_01p_0005h_02m_018.csv,5.625937595367431
genotype_model1_2_01p_0005h_02m_074.csv,6.2430020570755005
genotype_model1_2_01p_0005h_02m_051.csv,6.064017443656922
genotype_model1_2_01p_0005h_02m_032.csv,5.916097660064697
genotype_model1_2_01p_0005h_02m_003.csv,5.652106957435608
genotype_model1_2_01p_0005h_02m_079.csv,6.147803018093109
genotype_model1_2_01p_0005h_02m_009.csv,6.0750470232963565
genotype_model1_2_01p_0005h_02m_077.csv,5.6557962656021115
genotype_model1_2_01p_0005h_02m_066.csv,5.658149149417877
genotype_model1_2_01p_0005h_02m_033.csv,6.228024191856385
genotype_model1_2_01p_0005h_02m_010.csv,5.81596526145935
genotype_model1_2_01p_0005h_02m_090.csv,5.665006980895996
genotype_model1_2_01p_0005h_02m_054.csv,5.856991665363312
genotype_model1_2_01p_0005h_02m_007.csv,6.2260484433174135
genotype_model1_2_01p_0005h_02m_085.csv,5.990960409641266
genotype_model1_2_01p_0005h_02m_023.csv,6.225012075901032
genotype_model1_2_01p_0005h_02m_057.csv,5.786984219551086
genotype_model1_2_01p_0005h_02m_055.csv,6.1030253887176515
genotype_model1_2_01p_0005h_02m_008.csv,5.99500170469284
genotype_model1_2_01p_0005h_02m_087.csv,6.133977546691894
genotype_model1_2_01p_0005h_02m_061.csv,5.877003698348999
genotype_model1_2_01p_0005h_02m_091.csv,5.858001561164856
genotype_model1_2_01p_0005h_02m_039.csv,5.7949881172180175
genotype_model1_2_01p_0005h_02m_070.csv,5.979001729488373
genotype_model1_2_01p_0005h_02m_030.csv,5.872999920845031
genotype_model1_2_01p_0005h_02m_012.csv,6.016984806060791
genotype_model1_2_01p_0005h_02m_034.csv,5.865015280246735
genotype_model1_2_01p_0005h_02m_021.csv,5.991997590065003
genotype_model1_2_01p_0005h_02m_095.csv,5.85897646188736
genotype_model1_2_01p_0005h_02m_046.csv,5.86701742887497
genotype_model1_2_01p_0005h_02m_058.csv,6.113022637367249
genotype_model1_2_01p_0005h_02m_013.csv,5.814295916557312
genotype_model1_2_01p_0005h_02m_053.csv,5.945654697418213
genotype_model1_2_01p_0005h_02m_063.csv,6.033013620376587
genotype_model1_2_01p_0005h_02m_011.csv,6.073487148284912
genotype_model1_2_01p_0005h_02m_044.csv,6.039510452747345
genotype_model1_2_01p_0005h_02m_064.csv,6.0699773693084715
genotype_model1_2_01p_0005h_02m_025.csv,5.785013134479523
genotype_model1_2_01p_0005h_02m_094.csv,5.673265409469605
genotype_model1_2_01p_0005h_02m_075.csv,5.8967315340042115
genotype_model1_2_01p_0005h_02m_076.csv,5.7819987535476685
