Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_3_01p_0005h_05m_022.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.729104318618774
genotype_model1_3_01p_0005h_05m_041.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.599885244369506
genotype_model1_3_01p_0005h_05m_071.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.737290756702423
genotype_model1_3_01p_0005h_05m_045.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.6084388422966
genotype_model1_3_01p_0005h_05m_058.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.719871442317963
genotype_model1_3_01p_0005h_05m_037.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.68277143239975
genotype_model1_3_01p_0005h_05m_032.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.668182201385498
genotype_model1_3_01p_0005h_05m_024.csv,19,80,0,1.0,0.1919191919191919,0.6265822784810127,0.19,10.646904652118684
genotype_model1_3_01p_0005h_05m_018.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.697334969043732
genotype_model1_3_01p_0005h_05m_098.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.583218579292298
genotype_model1_3_01p_0005h_05m_016.csv,25,74,0,1.0,0.25252525252525254,0.6149068322981366,0.25,10.640735385417939
genotype_model1_3_01p_0005h_05m_007.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.579142780303956
genotype_model1_3_01p_0005h_05m_010.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.575586621761323
genotype_model1_3_01p_0005h_05m_075.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.62508234500885
genotype_model1_3_01p_0005h_05m_006.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.724465684890747
genotype_model1_3_01p_0005h_05m_086.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.645064163208009
genotype_model1_3_01p_0005h_05m_014.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.788105640411377
genotype_model1_3_01p_0005h_05m_027.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.706560308933257
genotype_model1_3_01p_0005h_05m_028.csv,0,99,0,0.0,0.0,1.0,0.0,10.625581245422364
genotype_model1_3_01p_0005h_05m_042.csv,30,69,0,1.0,0.30303030303030304,0.6055045871559632,0.3,10.597420055866241
genotype_model1_3_01p_0005h_05m_004.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.693382108211518
genotype_model1_3_01p_0005h_05m_013.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.681333873271942
genotype_model1_3_01p_0005h_05m_067.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.606630556583404
genotype_model1_3_01p_0005h_05m_063.csv,18,81,0,1.0,0.18181818181818182,0.6285714285714286,0.18,10.69344571352005
genotype_model1_3_01p_0005h_05m_052.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.687327497005462
genotype_model1_3_01p_0005h_05m_012.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.70754846572876
genotype_model1_3_01p_0005h_05m_008.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.704111840724945
genotype_model1_3_01p_0005h_05m_034.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.584137930870057
genotype_model1_3_01p_0005h_05m_050.csv,0,99,0,0.0,0.0,1.0,0.0,10.594586222171783
genotype_model1_3_01p_0005h_05m_088.csv,16,83,0,1.0,0.16161616161616163,0.6325878594249201,0.16,10.695931832790375
genotype_model1_3_01p_0005h_05m_026.csv,0,99,0,0.0,0.0,1.0,0.0,10.638519990444184
genotype_model1_3_01p_0005h_05m_001.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.647707703113555
genotype_model1_3_01p_0005h_05m_062.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.713458232879638
genotype_model1_3_01p_0005h_05m_039.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.550868875980377
genotype_model1_3_01p_0005h_05m_097.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.710174329280854
genotype_model1_3_01p_0005h_05m_056.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.73863405227661
genotype_model1_3_01p_0005h_05m_029.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.705114703178406
genotype_model1_3_01p_0005h_05m_065.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.63291785478592
genotype_model1_3_01p_0005h_05m_085.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.759635918140411
genotype_model1_3_01p_0005h_05m_074.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.651172444820403
genotype_model1_3_01p_0005h_05m_077.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.60579295873642
genotype_model1_3_01p_0005h_05m_090.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.636406638622283
genotype_model1_3_01p_0005h_05m_093.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.62759458065033
genotype_model1_3_01p_0005h_05m_084.csv,0,99,0,0.0,0.0,1.0,0.0,10.591956100463868
genotype_model1_3_01p_0005h_05m_021.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.726246552467346
genotype_model1_3_01p_0005h_05m_087.csv,21,78,0,1.0,0.21212121212121213,0.6226415094339623,0.21,10.670348041057586
genotype_model1_3_01p_0005h_05m_017.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.631529381275177
genotype_model1_3_01p_0005h_05m_066.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.678979041576385
genotype_model1_3_01p_0005h_05m_070.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.657762455940247
genotype_model1_3_01p_0005h_05m_051.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.624134602546691
genotype_model1_3_01p_0005h_05m_053.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.676252677440644
genotype_model1_3_01p_0005h_05m_015.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.634379563331605
genotype_model1_3_01p_0005h_05m_076.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.616488344669342
genotype_model1_3_01p_0005h_05m_072.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.71542454957962
genotype_model1_3_01p_0005h_05m_064.csv,0,99,0,0.0,0.0,1.0,0.0,10.727279226779938
genotype_model1_3_01p_0005h_05m_023.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.694973857402802
genotype_model1_3_01p_0005h_05m_002.csv,18,81,0,1.0,0.18181818181818182,0.6285714285714286,0.18,10.608915224075318
genotype_model1_3_01p_0005h_05m_009.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.674127206802368
genotype_model1_3_01p_0005h_05m_094.csv,22,77,0,1.0,0.2222222222222222,0.6206896551724138,0.22,10.685970253944397
genotype_model1_3_01p_0005h_05m_020.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.753868653774262
genotype_model1_3_01p_0005h_05m_068.csv,17,82,0,1.0,0.1717171717171717,0.6305732484076433,0.17,10.635823011398315
genotype_model1_3_01p_0005h_05m_069.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.715196232795716
genotype_model1_3_01p_0005h_05m_031.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.566884112358093
genotype_model1_3_01p_0005h_05m_040.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.735976576805115
genotype_model1_3_01p_0005h_05m_080.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.69896558046341
genotype_model1_3_01p_0005h_05m_100.csv,16,83,0,1.0,0.16161616161616163,0.6325878594249201,0.16,10.66293818473816
genotype_model1_3_01p_0005h_05m_049.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.681497700214386
genotype_model1_3_01p_0005h_05m_011.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.638490381240844
genotype_model1_3_01p_0005h_05m_003.csv,23,76,0,1.0,0.23232323232323232,0.61875,0.23,10.599013631343842
genotype_model1_3_01p_0005h_05m_092.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.690475957393646
genotype_model1_3_01p_0005h_05m_025.csv,0,99,0,0.0,0.0,1.0,0.0,10.609542391300202
genotype_model1_3_01p_0005h_05m_095.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.71018117427826
genotype_model1_3_01p_0005h_05m_073.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.717992298603058
genotype_model1_3_01p_0005h_05m_044.csv,0,99,0,0.0,0.0,1.0,0.0,10.601163380146026
genotype_model1_3_01p_0005h_05m_054.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.675217547416686
### Total evaluation time : 106600.18745946884
