Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_1_01p_0005h_01m_024.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.708324830532074
genotype_model1_1_01p_0005h_01m_059.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.739816699028015
genotype_model1_1_01p_0005h_01m_052.csv,0,99,0,0.0,0.0,1.0,0.0,10.675597341060639
genotype_model1_1_01p_0005h_01m_082.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.744601318836212
genotype_model1_1_01p_0005h_01m_056.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.69498286485672
genotype_model1_1_01p_0005h_01m_060.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.726658008098603
genotype_model1_1_01p_0005h_01m_041.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.608978328704834
genotype_model1_1_01p_0005h_01m_084.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.800378091335297
genotype_model1_1_01p_0005h_01m_066.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.754054205417633
### Total evaluation time : 107007.50682449341
