Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_0_01p_0005h_005m_063.csv,76,23,0,1.0,0.7676767676767676,0.5308310991957105,0.76,5.790957884788513
genotype_model1_0_01p_0005h_005m_055.csv,62,37,0,1.0,0.6262626262626263,0.5515320334261838,0.62,5.938023729324341
genotype_model1_0_01p_0005h_005m_006.csv,29,70,0,1.0,0.29292929292929293,0.6073619631901841,0.29,5.944992702007294
genotype_model1_0_01p_0005h_005m_015.csv,16,83,0,1.0,0.16161616161616163,0.6325878594249201,0.16,5.772976772785187
genotype_model1_0_01p_0005h_005m_039.csv,58,41,0,1.0,0.5858585858585859,0.5577464788732395,0.58,6.231026208400726
genotype_model1_0_01p_0005h_005m_032.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,5.750278549194336
genotype_model1_0_01p_0005h_005m_007.csv,70,29,0,1.0,0.7070707070707071,0.5395095367847411,0.7,5.9651116847991945
genotype_model1_0_01p_0005h_005m_054.csv,85,14,0,1.0,0.8585858585858586,0.518324607329843,0.85,5.68158004283905
genotype_model1_0_01p_0005h_005m_088.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,6.17300173997879
genotype_model1_0_01p_0005h_005m_100.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.854009480476379
genotype_model1_0_01p_0005h_005m_068.csv,38,61,0,1.0,0.3838383838383838,0.591044776119403,0.38,5.997992024421692
genotype_model1_0_01p_0005h_005m_012.csv,24,75,0,1.0,0.24242424242424243,0.6168224299065421,0.24,5.8709924292564395
genotype_model1_0_01p_0005h_005m_020.csv,79,20,0,1.0,0.797979797979798,0.526595744680851,0.79,5.719451422691345
genotype_model1_0_01p_0005h_005m_074.csv,36,63,0,1.0,0.36363636363636365,0.5945945945945946,0.36,6.018125329017639
genotype_model1_0_01p_0005h_005m_018.csv,0,99,0,0.0,0.0,1.0,0.0,5.478966875076294
genotype_model1_0_01p_0005h_005m_071.csv,0,99,0,0.0,0.0,1.0,0.0,6.010007474422455
genotype_model1_0_01p_0005h_005m_067.csv,37,62,0,1.0,0.37373737373737376,0.592814371257485,0.37,5.818497312068939
genotype_model1_0_01p_0005h_005m_073.csv,34,65,0,1.0,0.3434343434343434,0.5981873111782477,0.34,5.595228710174561
genotype_model1_0_01p_0005h_005m_014.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,6.110724105834961
genotype_model1_0_01p_0005h_005m_009.csv,22,77,0,1.0,0.2222222222222222,0.6206896551724138,0.22,5.942991607189178
genotype_model1_0_01p_0005h_005m_069.csv,44,55,0,1.0,0.4444444444444444,0.5806451612903225,0.44,5.8289962482452395
genotype_model1_0_01p_0005h_005m_093.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.718384895324707
genotype_model1_0_01p_0005h_005m_028.csv,31,68,0,1.0,0.31313131313131315,0.6036585365853658,0.31,5.881605367660523
genotype_model1_0_01p_0005h_005m_034.csv,30,69,0,1.0,0.30303030303030304,0.6055045871559632,0.3,5.861000514030456
genotype_model1_0_01p_0005h_005m_065.csv,92,7,0,1.0,0.9292929292929293,0.5089974293059126,0.92,5.808007061481476
genotype_model1_0_01p_0005h_005m_078.csv,76,23,0,1.0,0.7676767676767676,0.5308310991957105,0.76,5.712007784843445
genotype_model1_0_01p_0005h_005m_001.csv,37,62,0,1.0,0.37373737373737376,0.592814371257485,0.37,5.908005259037018
genotype_model1_0_01p_0005h_005m_003.csv,21,78,0,1.0,0.21212121212121213,0.6226415094339623,0.21,5.712000386714935
genotype_model1_0_01p_0005h_005m_008.csv,0,99,0,0.0,0.0,1.0,0.0,5.661079356670379
genotype_model1_0_01p_0005h_005m_045.csv,0,99,0,0.0,0.0,1.0,0.0,6.182911131381989
genotype_model1_0_01p_0005h_005m_082.csv,55,44,0,1.0,0.5555555555555556,0.5625,0.55,5.82696818113327
genotype_model1_0_01p_0005h_005m_026.csv,52,47,0,1.0,0.5252525252525253,0.5673352435530086,0.52,5.80301816701889
genotype_model1_0_01p_0005h_005m_056.csv,57,42,0,1.0,0.5757575757575758,0.5593220338983051,0.57,5.684025309085846
genotype_model1_0_01p_0005h_005m_050.csv,82,17,0,1.0,0.8282828282828283,0.5224274406332454,0.82,5.7329814243316655
genotype_model1_0_01p_0005h_005m_085.csv,77,22,0,1.0,0.7777777777777778,0.5294117647058824,0.77,5.690016293525696
genotype_model1_0_01p_0005h_005m_016.csv,0,99,0,0.0,0.0,1.0,0.0,5.887974646091461
genotype_model1_0_01p_0005h_005m_051.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,6.125988552570343
genotype_model1_0_01p_0005h_005m_058.csv,26,73,0,1.0,0.26262626262626265,0.6130030959752322,0.26,5.879017708301544
genotype_model1_0_01p_0005h_005m_013.csv,88,11,0,1.0,0.8888888888888888,0.5142857142857143,0.88,5.796000330448151
genotype_model1_0_01p_0005h_005m_004.csv,27,72,0,1.0,0.2727272727272727,0.6111111111111112,0.27,6.082082629203796
genotype_model1_0_01p_0005h_005m_089.csv,43,56,0,1.0,0.43434343434343436,0.5823529411764706,0.43,5.774849238395691
genotype_model1_0_01p_0005h_005m_052.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.864001770019531
genotype_model1_0_01p_0005h_005m_087.csv,90,9,0,1.0,0.9090909090909091,0.5116279069767442,0.9,5.77298439502716
genotype_model1_0_01p_0005h_005m_029.csv,58,41,0,1.0,0.5858585858585859,0.5577464788732395,0.58,6.071983428001404
genotype_model1_0_01p_0005h_005m_021.csv,76,23,0,1.0,0.7676767676767676,0.5308310991957105,0.76,5.851382381916046
genotype_model1_0_01p_0005h_005m_095.csv,88,11,0,1.0,0.8888888888888888,0.5142857142857143,0.88,6.053621814250946
genotype_model1_0_01p_0005h_005m_025.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.721012823581695
genotype_model1_0_01p_0005h_005m_030.csv,90,9,0,1.0,0.9090909090909091,0.5116279069767442,0.9,5.479983763694763
genotype_model1_0_01p_0005h_005m_079.csv,49,50,0,1.0,0.494949494949495,0.5722543352601156,0.49,5.73928058385849
genotype_model1_0_01p_0005h_005m_044.csv,88,11,0,1.0,0.8888888888888888,0.5142857142857143,0.88,5.860724866390228
genotype_model1_0_01p_0005h_005m_077.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,6.023027465343476
genotype_model1_0_01p_0005h_005m_066.csv,22,77,0,1.0,0.2222222222222222,0.6206896551724138,0.22,5.738979322910309
genotype_model1_0_01p_0005h_005m_083.csv,28,71,0,1.0,0.2828282828282828,0.6092307692307692,0.28,5.771012699604034
genotype_model1_0_01p_0005h_005m_046.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.647003648281097
genotype_model1_0_01p_0005h_005m_017.csv,56,43,0,1.0,0.5656565656565656,0.5609065155807366,0.56,5.943014013767242
genotype_model1_0_01p_0005h_005m_098.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,5.684962160587311
genotype_model1_0_01p_0005h_005m_047.csv,59,40,0,1.0,0.5959595959595959,0.5561797752808989,0.59,5.731999194622039
genotype_model1_0_01p_0005h_005m_027.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.598004200458527
genotype_model1_0_01p_0005h_005m_075.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.937992534637451
genotype_model1_0_01p_0005h_005m_010.csv,27,72,0,1.0,0.2727272727272727,0.6111111111111112,0.27,5.84132447719574
genotype_model1_0_01p_0005h_005m_033.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.9996955823898315
genotype_model1_0_01p_0005h_005m_035.csv,85,14,0,1.0,0.8585858585858586,0.518324607329843,0.85,5.919990282058716
genotype_model1_0_01p_0005h_005m_061.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,6.026008937358856
genotype_model1_0_01p_0005h_005m_053.csv,61,38,0,1.0,0.6161616161616161,0.553072625698324,0.61,5.825988359451294
genotype_model1_0_01p_0005h_005m_041.csv,25,74,0,1.0,0.25252525252525254,0.6149068322981366,0.25,5.979004449844361
genotype_model1_0_01p_0005h_005m_049.csv,22,77,0,1.0,0.2222222222222222,0.6206896551724138,0.22,5.7982702374458315
genotype_model1_0_01p_0005h_005m_092.csv,32,67,0,1.0,0.32323232323232326,0.601823708206687,0.32,5.665704116821289
genotype_model1_0_01p_0005h_005m_019.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,5.762990696430206
genotype_model1_0_01p_0005h_005m_005.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.504005913734436
genotype_model1_0_01p_0005h_005m_037.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,6.104997656345367
genotype_model1_0_01p_0005h_005m_072.csv,27,72,0,1.0,0.2727272727272727,0.6111111111111112,0.27,5.748009912967682
genotype_model1_0_01p_0005h_005m_097.csv,90,9,0,1.0,0.9090909090909091,0.5116279069767442,0.9,5.75600106716156
genotype_model1_0_01p_0005h_005m_048.csv,51,48,0,1.0,0.5151515151515151,0.5689655172413793,0.51,5.700001287460327
genotype_model1_0_01p_0005h_005m_094.csv,24,75,0,1.0,0.24242424242424243,0.6168224299065421,0.24,5.727006630897522
genotype_model1_0_01p_0005h_005m_057.csv,0,99,0,0.0,0.0,1.0,0.0,5.977671813964844
genotype_model1_0_01p_0005h_005m_090.csv,46,53,0,1.0,0.46464646464646464,0.577259475218659,0.46,5.771328575611115
genotype_model1_0_01p_0005h_005m_096.csv,20,79,0,1.0,0.20202020202020202,0.6246056782334385,0.2,6.038114891052246
genotype_model1_0_01p_0005h_005m_080.csv,89,10,0,1.0,0.898989898989899,0.5129533678756477,0.89,5.956866405010223
genotype_model1_0_01p_0005h_005m_084.csv,89,10,0,1.0,0.898989898989899,0.5129533678756477,0.89,5.790006227493286
genotype_model1_0_01p_0005h_005m_081.csv,59,40,0,1.0,0.5959595959595959,0.5561797752808989,0.59,6.147991805076599
### Total evaluation time : 58554.88812685013
