Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
simu_naive_2snp_0_25_33genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22606719732284547
simu_naive_2snp_0_25_14genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.25503055810928343
simu_naive_2snp_0_25_90genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22470499753952025
simu_naive_2snp_0_25_93genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24114904403686524
simu_naive_2snp_0_25_34genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22757702112197875
simu_naive_2snp_0_25_95genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24450255870819093
simu_naive_2snp_0_25_19genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22960007190704346
simu_naive_2snp_0_25_57genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22891160488128662
simu_naive_2snp_0_25_20genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22649020671844483
simu_naive_2snp_0_25_72genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22666146516799926
simu_naive_2snp_0_25_88genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2321060037612915
simu_naive_2snp_0_25_12genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22996471643447877
simu_naive_2snp_0_25_3genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2338341450691223
simu_naive_2snp_0_25_91genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2503714418411255
simu_naive_2snp_0_25_38genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22894245624542237
simu_naive_2snp_0_25_18genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2397587537765503
simu_naive_2snp_0_25_86genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22842317342758178
simu_naive_2snp_0_25_64genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.247912015914917
simu_naive_2snp_0_25_65genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2347351884841919
simu_naive_2snp_0_25_5genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2357950973510742
simu_naive_2snp_0_25_73genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2389345335960388
simu_naive_2snp_0_25_67genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23494725227355956
simu_naive_2snp_0_25_56genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.25741483211517335
simu_naive_2snp_0_25_39genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23642041444778442
simu_naive_2snp_0_25_17genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.227188777923584
simu_naive_2snp_0_25_25genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22890195608139038
simu_naive_2snp_0_25_79genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23955434083938598
simu_naive_2snp_0_25_23genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23254026889801024
simu_naive_2snp_0_25_92genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22700772523880006
simu_naive_2snp_0_25_37genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23504746198654175
simu_naive_2snp_0_25_82genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24505568981170656
simu_naive_2snp_0_25_27genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24390111207962037
simu_naive_2snp_0_25_70genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22560213565826415
simu_naive_2snp_0_25_21genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22805448532104491
simu_naive_2snp_0_25_22genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22644699811935426
simu_naive_2snp_0_25_26genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24375762939453124
simu_naive_2snp_0_25_61genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2344970726966858
simu_naive_2snp_0_25_71genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2315315079689026
simu_naive_2snp_0_25_44genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22827091455459594
simu_naive_2snp_0_25_58genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22919537544250487
simu_naive_2snp_0_25_66genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22536747455596923
simu_naive_2snp_0_25_15genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22982406616210938
simu_naive_2snp_0_25_60genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2236440372467041
simu_naive_2snp_0_25_32genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23861114740371703
simu_naive_2snp_0_25_77genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23576621294021607
simu_naive_2snp_0_25_59genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24413901329040527
simu_naive_2snp_0_25_35genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23685657024383544
simu_naive_2snp_0_25_78genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22984596014022826
### Total evaluation time : 2419.176560640335
